customer_id,month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18,month_19,month_20,month_21,month_22,month_23,month_24,clv
25,0.0,47.99,0.0,47.99,47.99,47.99,-50.10271668193956,47.99,43.231688610829025,47.99,105.12408252269415,47.99,35.750913865674306,47.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,0.0,72.47954681368883,2.3356674237115977,47.99,55.68068134719276,47.99,985.9945262807101
26,6.99,47.99,47.99,47.99,0.0,0.0,-86.85974281080348,0.0,145.9582380702361,47.99,120.55984634392618,0.0,42.49468980345157,0.0,49.00376638440917,111.92533058814766,0.0,3.0714708378939832,47.99,50.6229522914854,8.005552883862347,6.99,28.21664270771669,0.0,726.9287471003256
27,0.0,47.99,47.99,0.0,47.99,0.0,-86.85974281080348,47.99,145.9582380702361,47.99,120.55984634392618,47.99,35.750913865674306,0.0,6.0434596218585686,111.92533058814766,47.99,-41.16497484999334,47.99,50.6229522914854,2.3356674237115977,0.0,55.68068134719276,47.99,832.7623718914358
28,0.0,0.0,6.99,0.0,47.99,47.99,-50.10271668193956,0.0,58.19435959897771,47.99,107.37238402530744,47.99,35.750913865674306,0.0,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,47.99,55.68068134719276,0.0,731.0387463210341
29,0.0,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,47.99,120.55984634392618,0.0,35.750913865674306,0.0,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,1008.1768395613492
30,0.0,0.0,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,0.0,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,47.99,55.68068134719276,47.99,920.9800871109113
31,47.99,47.99,6.99,47.99,47.99,47.99,-50.10271668193956,6.99,58.19435959897771,47.99,107.37238402530744,0.0,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,0.0,55.68068134719276,47.99,958.4417663661167
32,47.99,47.99,0.0,47.99,0.0,47.99,-50.10271668193956,47.99,43.231688610829025,47.99,105.12408252269415,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,0.0,28.21664270771669,0.0,899.7867552358787
33,0.0,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,35.750913865674306,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,0.0,960.1868395613492
34,47.99,47.99,47.99,0.0,0.0,0.0,-86.85974281080348,0.0,145.9582380702361,6.99,120.55984634392618,47.99,82.05045710658004,0.0,6.0434596218585686,111.92533058814766,0.0,-41.16497484999334,47.99,50.6229522914854,41.26239177745044,0.0,28.21664270771669,47.99,753.5446008466042
35,0.0,0.0,47.99,47.99,0.0,0.0,-86.85974281080348,6.99,145.9582380702361,47.99,120.55984634392618,47.99,35.750913865674306,47.99,49.00376638440917,111.92533058814766,0.0,3.0714708378939832,47.99,50.6229522914854,2.3356674237115977,0.0,28.21664270771669,47.99,803.5050857023975
36,0.0,0.0,0.0,47.99,0.0,47.99,-50.10271668193956,0.0,43.231688610829025,0.0,105.12408252269415,0.0,35.750913865674306,6.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,0.0,28.21664270771669,47.99,677.580487641234
37,6.99,0.0,0.0,47.99,6.99,6.99,-81.50588549384663,47.99,43.231688610829025,47.99,105.12408252269415,47.99,42.49468980345157,47.99,49.00376638440917,116.23732519188121,47.99,3.0714708378939832,47.99,53.80648210415891,8.005552883862347,0.0,32.21692672709443,47.99,776.5760995724283
38,47.99,47.99,47.99,47.99,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,0.0,1113.9290685165176
39,47.99,47.99,0.0,0.0,0.0,47.99,-50.10271668193956,0.0,43.231688610829025,6.99,105.12408252269415,0.0,82.05045710658004,6.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,0.0,730.5900027854407
40,47.99,47.99,0.0,47.99,47.99,47.99,-50.10271668193956,47.99,43.231688610829025,47.99,105.12408252269415,47.99,82.05045710658004,47.99,49.00376638440917,141.52942515655582,6.99,3.0714708378939832,0.0,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,1078.2107938753547
41,47.99,0.0,47.99,6.99,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,0.0,82.05045710658004,47.99,12.300857918800196,141.52942515655582,47.99,-34.721700097788045,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,47.99,998.4329891152267
42,0.0,47.99,0.0,0.0,0.0,0.0,-86.85974281080348,47.99,43.231688610829025,47.99,105.12408252269415,0.0,35.750913865674306,47.99,6.0434596218585686,111.92533058814766,0.0,-41.16497484999334,0.0,50.6229522914854,2.3356674237115977,47.99,28.21664270771669,47.99,543.1660199713206
43,6.99,0.0,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,0.0,42.49468980345157,6.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,0.0,72.47954681368883,8.005552883862347,0.0,55.68068134719276,0.0,755.4137485088393
44,47.99,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,0.0,1189.383107155994
45,0.0,0.0,0.0,6.99,47.99,0.0,-86.85974281080348,47.99,43.231688610829025,47.99,105.12408252269415,47.99,35.750913865674306,47.99,12.300857918800196,111.92533058814766,47.99,-34.721700097788045,47.99,50.6229522914854,2.3356674237115977,6.99,55.68068134719276,47.99,693.2907316599436
46,47.99,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,0.0,120.55984634392618,47.99,82.05045710658004,0.0,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,1006.2063547055559
47,47.99,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,0.0,82.05045710658004,0.0,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,1189.383107155994
48,47.99,0.0,47.99,0.0,0.0,0.0,-86.85974281080348,47.99,145.9582380702361,6.99,120.55984634392618,47.99,82.05045710658004,0.0,6.0434596218585686,111.92533058814766,47.99,-41.16497484999334,0.0,50.6229522914854,41.26239177745044,47.99,28.21664270771669,47.99,801.5346008466042
49,0.0,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,47.99,120.55984634392618,6.99,35.750913865674306,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,0.0,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,919.1868395613492
50,0.0,0.0,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,0.0,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,0.0,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,0.0,729.0200871109113
51,47.99,47.99,47.99,47.99,47.99,0.0,-86.85974281080348,0.0,145.9582380702361,47.99,120.55984634392618,0.0,82.05045710658004,0.0,49.00376638440917,111.92533058814766,6.99,3.0714708378939832,47.99,50.6229522914854,41.26239177745044,47.99,55.68068134719276,47.99,1012.1753919365183
52,47.99,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,0.0,82.05045710658004,0.0,49.00376638440917,141.52942515655582,6.99,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,1148.383107155994
53,47.99,47.99,0.0,0.0,47.99,0.0,-86.85974281080348,47.99,43.231688610829025,0.0,105.12408252269415,47.99,82.05045710658004,6.99,6.0434596218585686,111.92533058814766,0.0,-41.16497484999334,47.99,50.6229522914854,41.26239177745044,0.0,55.68068134719276,47.99,710.8363262054413
54,47.99,0.0,0.0,47.99,47.99,47.99,-50.10271668193956,0.0,43.231688610829025,47.99,105.12408252269415,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,1023.2307938753547
55,0.0,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,47.99,120.55984634392618,47.99,35.750913865674306,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,1008.1768395613492
56,47.99,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,6.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,0.0,72.47954681368883,41.26239177745044,47.99,55.68068134719276,6.99,1203.363107155994
57,0.0,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,35.750913865674306,47.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,47.99,55.68068134719276,47.99,1200.1368395613492
58,47.99,47.99,0.0,0.0,47.99,0.0,-86.85974281080348,47.99,43.231688610829025,47.99,105.12408252269415,0.0,82.05045710658004,0.0,6.0434596218585686,111.92533058814766,47.99,-41.16497484999334,47.99,50.6229522914854,41.26239177745044,0.0,55.68068134719276,47.99,751.8363262054413
59,0.0,47.99,0.0,0.0,47.99,47.99,-50.10271668193956,0.0,43.231688610829025,47.99,105.12408252269415,47.99,35.750913865674306,47.99,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,0.0,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,706.8377738302722
60,47.99,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,0.0,72.47954681368883,41.26239177745044,0.0,55.68068134719276,47.99,1093.403107155994
61,47.99,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,0.0,120.55984634392618,0.0,82.05045710658004,0.0,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,958.2163547055559
62,0.0,0.0,0.0,47.99,47.99,0.0,-86.85974281080348,47.99,43.231688610829025,0.0,105.12408252269415,0.0,35.750913865674306,47.99,49.00376638440917,111.92533058814766,47.99,3.0714708378939832,47.99,50.6229522914854,2.3356674237115977,0.0,55.68068134719276,47.99,705.8168110612346
63,0.0,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,47.99,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,0.0,872.9900871109113
64,0.0,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,6.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,0.0,1015.1668395613492
65,0.0,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,0.0,35.750913865674306,47.99,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,0.0,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,0.0,960.1868395613492
66,0.0,47.99,47.99,47.99,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,6.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,47.99,28.21664270771669,0.0,987.7028009218732
67,47.99,47.99,0.0,47.99,47.99,0.0,-86.85974281080348,47.99,43.231688610829025,0.0,105.12408252269415,6.99,82.05045710658004,0.0,49.00376638440917,111.92533058814766,0.0,3.0714708378939832,47.99,50.6229522914854,41.26239177745044,47.99,55.68068134719276,47.99,846.0230786558792
68,47.99,47.99,47.99,47.99,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,0.0,82.05045710658004,47.99,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,0.0,1161.9190685165177
69,6.99,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,0.0,120.55984634392618,47.99,42.49468980345157,0.0,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,8.005552883862347,47.99,55.68068134719276,0.0,892.3937485088394
70,0.0,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,0.0,72.47954681368883,2.3356674237115977,47.99,55.68068134719276,0.0,912.1968395613492
71,0.0,0.0,0.0,0.0,0.0,47.99,-50.10271668193956,47.99,43.231688610829025,0.0,105.12408252269415,47.99,35.750913865674306,47.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,0.0,72.47954681368883,2.3356674237115977,0.0,28.21664270771669,47.99,631.3837351907961
72,47.99,6.99,47.99,47.99,47.99,0.0,-86.85974281080348,0.0,145.9582380702361,0.0,120.55984634392618,6.99,82.05045710658004,47.99,49.00376638440917,111.92533058814766,47.99,3.0714708378939832,0.0,50.6229522914854,41.26239177745044,0.0,55.68068134719276,47.99,923.1853919365183
73,0.0,0.0,0.0,0.0,47.99,47.99,-50.10271668193956,47.99,43.231688610829025,0.0,105.12408252269415,47.99,35.750913865674306,0.0,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,47.99,55.68068134719276,47.99,754.8277738302722
74,0.0,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,0.0,35.750913865674306,6.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,927.9700871109114
75,47.99,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,0.0,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,47.99,72.47954681368883,41.26239177745044,47.99,55.68068134719276,47.99,1102.186354705556
76,47.99,47.99,47.99,0.0,0.0,47.99,-50.10271668193956,0.0,145.9582380702361,47.99,120.55984634392618,0.0,82.05045710658004,0.0,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,47.99,978.7423160660799
77,47.99,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,0.0,55.68068134719276,0.0,1093.403107155994
78,47.99,0.0,47.99,47.99,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,47.99,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,0.0,1113.9290685165176
79,47.99,6.99,47.99,47.99,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,0.0,82.05045710658004,0.0,49.00376638440917,141.52942515655582,47.99,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,47.99,28.21664270771669,47.99,1072.9290685165176
80,47.99,0.0,47.99,47.99,0.0,0.0,-86.85974281080348,47.99,145.9582380702361,47.99,120.55984634392618,47.99,82.05045710658004,47.99,49.00376638440917,111.92533058814766,47.99,3.0714708378939832,47.99,50.6229522914854,41.26239177745044,47.99,28.21664270771669,47.99,1073.7013532970423
81,0.0,0.0,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,0.0,35.750913865674306,47.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,920.9800871109113
82,0.0,47.99,0.0,47.99,47.99,0.0,-86.85974281080348,47.99,43.231688610829025,47.99,105.12408252269415,47.99,35.750913865674306,6.99,49.00376638440917,111.92533058814766,0.0,3.0714708378939832,0.0,50.6229522914854,2.3356674237115977,0.0,55.68068134719276,47.99,712.8068110612346
83,0.0,47.99,47.99,0.0,0.0,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,35.750913865674306,6.99,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,0.0,72.47954681368883,2.3356674237115977,0.0,28.21664270771669,47.99,804.5260484714352
84,0.0,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,47.99,35.750913865674306,0.0,6.0434596218585686,141.52942515655582,0.0,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,6.99,55.68068134719276,47.99,879.9800871109113
85,0.0,0.0,0.0,0.0,47.99,47.99,-50.10271668193956,47.99,43.231688610829025,47.99,105.12408252269415,47.99,35.750913865674306,47.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,802.8177738302722
86,0.0,0.0,47.99,47.99,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,47.99,120.55984634392618,0.0,35.750913865674306,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,912.1968395613492
87,0.0,47.99,47.99,0.0,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,0.0,120.55984634392618,0.0,35.750913865674306,47.99,6.0434596218585686,141.52942515655582,47.99,-41.16497484999334,47.99,72.47954681368883,2.3356674237115977,0.0,55.68068134719276,47.99,920.9800871109113
88,6.99,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,47.99,145.9582380702361,47.99,120.55984634392618,47.99,42.49468980345157,47.99,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,8.005552883862347,47.99,55.68068134719276,47.99,1171.550500959277
89,47.99,0.0,47.99,47.99,47.99,0.0,-86.85974281080348,47.99,145.9582380702361,0.0,120.55984634392618,0.0,82.05045710658004,0.0,49.00376638440917,111.92533058814766,0.0,3.0714708378939832,47.99,50.6229522914854,41.26239177745044,47.99,55.68068134719276,0.0,909.2053919365184
90,6.99,0.0,0.0,47.99,47.99,47.99,-50.10271668193956,47.99,43.231688610829025,47.99,105.12408252269415,47.99,42.49468980345157,47.99,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,6.99,72.47954681368883,8.005552883862347,0.0,55.68068134719276,0.0,820.4281876786381
91,47.99,47.99,47.99,47.99,47.99,47.99,-50.10271668193956,0.0,145.9582380702361,0.0,120.55984634392618,47.99,82.05045710658004,0.0,49.00376638440917,141.52942515655582,0.0,3.0714708378939832,47.99,72.47954681368883,41.26239177745044,0.0,55.68068134719276,47.99,1093.403107155994
